date,year,month,day,day_of_year,rainfall_mm,temperature_max,temperature_min,humidity,cloud_cover,sunshine_hours,wind_speed,pressure,dew_point,evapotranspiration,is_monsoon,previous_7day_rainfall,previous_30day_rainfall
2010-04-25,2010,4,25,115,0.0,31.6,22.5,63.1,19.0,11.9,6.1,999.2,22.9,1.12,0,8.41,3.48
2010-04-26,2010,4,26,116,16.24,32.0,24.1,64.0,38.8,9.6,7.8,1003.3,24.3,1.0,0,7.22,4.02
2010-04-27,2010,4,27,117,0.0,31.1,25.2,62.0,37.8,7.5,14.4,1004.5,22.5,1.0,0,7.22,3.84
2010-04-28,2010,4,28,118,8.28,31.6,25.1,65.5,34.6,8.1,13.1,1005.5,24.3,1.0,0,8.41,4.05
2010-04-29,2010,4,29,119,0.0,29.6,25.0,64.1,30.4,10.6,8.2,1003.5,21.8,1.0,0,8.41,4.03
2010-04-30,2010,4,30,120,9.95,29.5,25.4,62.1,10.0,11.1,5.0,1004.4,21.5,1.21,0,8.2,4.37
2010-05-01,2010,5,1,121,0.5,32.9,25.8,66.2,21.0,10.5,7.9,1006.3,24.9,1.0,0,5.0,4.38
2010-05-02,2010,5,2,122,6.45,35.3,21.3,55.0,15.7,10.4,11.9,1005.3,23.9,1.18,0,5.92,4.58
2010-05-03,2010,5,3,123,0.0,30.8,23.6,68.6,36.8,6.4,6.2,1003.4,24.6,1.0,0,3.6,4.32
2010-05-04,2010,5,4,124,6.3,32.9,22.2,64.5,37.3,7.7,6.0,1004.2,24.9,1.0,0,4.5,4.42
2010-05-05,2010,5,5,125,13.85,33.3,22.3,67.8,37.3,8.9,12.6,1002.4,26.0,1.0,0,5.29,4.81
2010-05-06,2010,5,6,126,0.0,34.0,23.8,64.2,26.0,9.7,8.7,1005.2,26.0,1.0,0,5.29,4.81
2010-05-07,2010,5,7,127,3.29,32.8,24.0,65.5,27.9,9.3,9.3,1005.3,24.8,1.19,0,4.34,4.82
2010-05-08,2010,5,8,128,9.97,32.1,26.2,67.5,64.2,5.9,10.3,1006.5,25.4,1.0,0,5.69,5.11
2010-05-09,2010,5,9,129,14.45,34.8,23.3,74.2,44.7,6.9,7.1,1002.9,26.0,1.0,0,6.84,5.26
2010-05-10,2010,5,10,130,1.8,31.0,25.0,58.4,27.0,8.6,7.1,1006.7,22.7,1.0,0,7.09,5.32
2010-05-11,2010,5,11,131,8.34,34.6,26.8,63.6,35.8,7.2,10.1,1006.1,26.0,1.0,0,7.39,5.6
2010-05-12,2010,5,12,132,13.42,33.0,24.7,71.1,27.3,9.7,7.3,1003.4,26.0,1.0,0,7.32,6.04
2010-05-13,2010,5,13,133,7.18,34.7,27.4,65.9,38.0,9.4,7.5,1002.9,26.0,1.08,0,8.35,6.07
2010-05-14,2010,5,14,134,0.0,36.2,22.8,69.5,31.4,10.0,13.8,1004.8,26.0,1.0,0,7.88,6.03
2010-05-15,2010,5,15,135,10.05,33.5,24.2,77.7,44.9,8.8,11.6,1005.4,26.0,1.0,0,7.89,6.37
2010-05-16,2010,5,16,136,6.14,34.1,27.1,67.5,27.4,8.1,11.1,1004.5,26.0,1.07,0,6.7,6.57
2010-05-17,2010,5,17,137,0.14,34.1,24.5,58.1,44.4,7.6,11.8,1002.7,23.7,1.0,0,6.47,6.58
2010-05-18,2010,5,18,138,2.83,38.0,25.1,62.9,25.4,10.3,12.0,1004.9,26.0,1.56,0,5.68,6.6
2010-05-19,2010,5,19,139,15.92,34.8,27.5,63.3,34.2,9.0,12.7,1001.5,26.0,1.42,0,6.04,6.31
2010-05-20,2010,5,20,140,15.65,34.8,26.4,74.0,33.8,8.7,10.1,1003.1,26.0,1.0,0,7.25,6.84
2010-05-21,2010,5,21,141,7.8,35.1,23.7,65.3,30.5,10.1,8.2,1007.8,26.0,1.43,0,8.36,7.1
2010-05-22,2010,5,22,142,2.07,37.3,26.4,66.2,34.4,10.5,11.5,1007.3,26.0,1.0,0,7.22,7.16
2010-05-23,2010,5,23,143,0.0,34.4,24.9,64.9,35.0,7.6,14.8,1004.2,26.0,1.0,0,6.34,6.78
2010-05-24,2010,5,24,144,0.0,36.7,25.3,70.8,36.0,10.0,5.0,1005.3,26.0,1.0,0,6.32,6.02
2010-05-25,2010,5,25,145,2.25,34.5,25.8,67.8,41.6,8.0,13.2,1006.6,26.0,1.35,0,6.24,6.1
2010-05-26,2010,5,26,146,7.5,34.5,25.3,68.9,59.0,6.7,7.9,1002.8,26.0,1.0,0,5.04,5.8
2010-05-27,2010,5,27,147,2.28,36.3,26.6,64.3,35.1,8.8,12.3,1010.5,26.0,1.38,0,3.13,5.88
2010-05-28,2010,5,28,148,0.0,37.7,25.1,69.6,35.1,8.0,10.1,1001.9,26.0,1.11,0,2.01,5.6
2010-05-29,2010,5,29,149,10.61,35.4,26.5,67.4,52.6,7.3,11.3,1004.8,26.0,1.12,0,3.23,5.96
2010-05-30,2010,5,30,150,3.29,35.5,27.2,64.1,30.6,9.8,11.8,1004.1,26.0,1.0,0,3.7,5.74
2010-05-31,2010,5,31,151,6.68,37.1,26.2,68.4,55.0,6.5,13.8,1004.6,26.0,1.03,0,4.66,5.94
2010-06-01,2010,6,1,152,51.84,36.2,26.5,88.7,51.3,5.7,22.5,1003.3,26.0,1.0,1,11.74,7.46
2010-06-02,2010,6,2,153,184.15,37.3,26.5,82.8,86.0,4.0,21.3,1003.0,26.0,1.0,1,36.98,13.59
2010-06-03,2010,6,3,154,23.84,34.0,26.6,76.5,44.8,9.0,16.6,1000.6,26.0,1.13,1,40.06,14.18
2010-06-04,2010,6,4,155,89.14,34.9,26.4,84.2,68.5,5.5,24.6,1001.8,26.0,1.0,1,52.79,16.69
2010-06-05,2010,6,5,156,391.65,36.5,26.4,84.9,83.6,3.7,25.0,999.0,26.0,1.0,1,107.23,29.74
2010-06-06,2010,6,6,157,255.65,37.3,26.5,83.3,87.4,4.4,23.6,1001.7,26.0,1.0,1,143.28,38.15
2010-06-07,2010,6,7,158,345.21,36.5,26.9,80.6,84.8,3.8,25.6,1003.2,26.0,1.0,1,191.64,49.33
2010-06-08,2010,6,8,159,33.97,36.9,26.2,78.1,53.1,6.9,22.9,1004.2,26.0,1.0,1,189.09,49.98
2010-06-09,2010,6,9,160,31.26,37.8,26.6,78.8,65.6,5.8,17.5,1001.3,26.0,1.0,1,167.25,50.96
2010-06-10,2010,6,10,161,169.62,35.1,28.0,79.5,73.4,4.8,23.9,1003.1,26.0,1.0,1,188.07,56.34
2010-06-11,2010,6,11,162,77.77,37.9,28.0,83.4,73.9,5.0,23.5,1001.8,26.0,1.0,1,186.45,58.48
2010-06-12,2010,6,12,163,125.24,38.0,28.0,86.2,79.8,4.8,25.3,1003.6,26.0,1.0,1,148.39,62.42
2010-06-13,2010,6,13,164,274.16,36.6,27.2,83.8,82.5,5.2,24.5,1002.2,26.0,1.0,1,151.03,71.56
2010-06-14,2010,6,14,165,119.09,35.9,25.8,90.8,83.4,2.4,29.9,1003.5,26.0,1.0,1,118.73,75.19
2010-06-15,2010,6,15,166,6.61,38.0,26.8,75.5,54.0,6.7,10.6,1004.1,26.0,1.29,1,114.82,75.21
2010-06-16,2010,6,16,167,166.38,38.0,27.3,83.6,74.3,6.2,29.3,1004.7,26.0,1.0,1,134.12,80.75
2010-06-17,2010,6,17,168,95.48,37.6,28.0,84.6,89.5,3.2,24.1,1005.2,26.0,1.0,1,123.53,83.84
2010-06-18,2010,6,18,169,66.83,36.1,26.3,90.5,75.6,5.8,23.3,999.2,26.0,1.0,1,121.97,85.53
2010-06-19,2010,6,19,170,377.42,37.5,27.1,85.0,78.9,4.8,27.5,1002.7,26.0,1.0,1,158.0,97.59
2010-06-20,2010,6,20,171,63.13,36.3,26.1,82.6,83.9,5.2,21.6,1001.6,26.0,1.0,1,127.85,99.44
2010-06-21,2010,6,21,172,329.72,38.0,28.0,84.6,100.0,2.7,24.1,1003.6,26.0,1.0,1,157.94,110.36
2010-06-22,2010,6,22,173,61.62,37.5,28.0,86.6,82.6,5.2,20.7,1000.2,26.0,1.0,1,165.8,112.41
2010-06-23,2010,6,23,174,93.28,36.3,26.9,88.7,91.2,3.6,24.0,1001.5,26.0,1.0,1,155.35,115.52
2010-06-24,2010,6,24,175,333.55,38.0,27.5,91.4,90.0,4.4,26.8,1003.5,26.0,1.0,1,189.36,126.57
2010-06-25,2010,6,25,176,199.91,36.7,25.8,86.0,80.3,5.9,32.5,1003.4,26.0,1.0,1,208.38,132.98
2010-06-26,2010,6,26,177,57.24,35.8,28.0,93.1,86.8,4.4,24.9,1002.1,26.0,1.0,1,162.64,134.81
2010-06-27,2010,6,27,178,180.3,38.0,27.9,91.5,82.2,5.0,29.2,1000.7,26.0,1.0,1,179.37,140.82
2010-06-28,2010,6,28,179,171.63,38.0,25.4,88.0,97.2,2.3,23.5,1003.0,26.0,1.0,1,156.79,146.19
2010-06-29,2010,6,29,180,240.35,37.1,26.6,93.3,82.8,4.2,23.8,1004.2,26.0,1.0,1,182.32,154.09
2010-06-30,2010,6,30,181,198.11,38.0,27.2,97.9,100.0,1.5,29.6,1001.6,26.0,1.0,1,197.3,160.47
2010-07-01,2010,7,1,182,64.54,36.8,27.2,90.7,96.0,3.3,19.2,1003.1,26.0,1.0,1,158.87,160.89
2010-07-02,2010,7,2,183,77.97,37.3,26.9,96.7,96.2,3.5,26.9,1001.7,26.0,1.0,1,141.45,157.36
2010-07-03,2010,7,3,184,471.29,38.0,27.7,87.0,100.0,1.6,31.0,1001.0,26.0,1.0,1,200.6,172.27
2010-07-04,2010,7,4,185,41.56,38.0,28.0,79.8,86.7,5.2,21.3,1001.0,26.0,1.0,1,180.78,170.68
2010-07-05,2010,7,5,186,81.12,38.0,28.0,92.7,94.1,2.8,27.2,1003.4,26.0,1.0,1,167.85,160.33
2010-07-06,2010,7,6,187,240.5,37.1,28.0,96.3,100.0,3.3,30.2,1004.1,26.0,1.0,1,167.87,159.83
2010-07-07,2010,7,7,188,161.74,37.6,28.0,86.7,95.2,2.7,27.6,999.7,26.0,1.0,1,162.67,153.71
2010-07-08,2010,7,8,189,205.03,37.0,27.2,97.3,95.4,2.7,31.2,1001.7,26.0,1.0,1,182.74,159.42
2010-07-09,2010,7,9,190,250.45,37.5,27.4,90.8,92.6,1.0,26.5,1002.7,26.0,1.0,1,207.38,166.72
2010-07-10,2010,7,10,191,358.91,37.6,28.0,95.3,100.0,2.5,32.1,999.7,26.0,1.0,1,191.33,173.03
2010-07-11,2010,7,11,192,161.49,38.0,28.0,94.1,100.0,1.6,28.6,1003.0,26.0,1.0,1,208.46,175.82
2010-07-12,2010,7,12,193,286.18,37.0,28.0,95.2,100.0,3.1,24.8,1002.0,26.0,1.0,1,237.76,181.19
2010-07-13,2010,7,13,194,21.0,38.0,27.6,88.4,83.6,3.5,20.9,1001.0,26.0,1.0,1,206.4,172.75
2010-07-14,2010,7,14,195,167.92,37.9,25.9,93.4,91.9,2.8,24.8,1004.5,26.0,1.0,1,207.28,174.38
2010-07-15,2010,7,15,196,34.73,36.7,27.3,87.6,100.0,2.4,22.4,1002.6,26.0,1.0,1,182.95,175.31
2010-07-16,2010,7,16,197,308.55,38.0,25.8,95.7,97.2,3.4,26.4,1002.2,26.0,1.0,1,191.25,180.05
2010-07-17,2010,7,17,198,58.39,37.8,27.4,91.3,97.2,2.9,21.0,1003.8,26.0,1.0,1,148.32,178.82
2010-07-18,2010,7,18,199,404.54,37.2,26.1,92.0,100.0,2.1,23.6,1001.6,26.0,1.0,1,183.04,190.07
2010-07-19,2010,7,19,200,159.8,38.0,27.4,96.3,100.0,2.9,32.2,1000.7,26.0,1.0,1,164.99,182.82
2010-07-20,2010,7,20,201,167.32,37.4,27.7,92.9,100.0,2.7,26.5,1000.7,26.0,1.0,1,185.89,186.29
2010-07-21,2010,7,21,202,126.92,37.2,27.4,94.5,100.0,2.1,31.5,998.0,26.0,1.0,1,180.04,179.53
2010-07-22,2010,7,22,203,87.72,38.0,27.2,92.9,100.0,0.6,31.5,1005.1,26.0,1.0,1,187.61,180.4
2010-07-23,2010,7,23,204,102.63,38.0,27.0,98.0,100.0,3.5,34.2,1005.0,26.0,1.0,1,158.19,180.71
2010-07-24,2010,7,24,205,298.04,38.0,28.0,96.7,93.2,2.6,31.7,999.3,26.0,1.0,1,192.42,179.53
2010-07-25,2010,7,25,206,95.05,36.9,27.8,89.5,100.0,3.0,24.1,1003.1,26.0,1.0,1,148.21,176.03
2010-07-26,2010,7,26,207,300.52,38.0,25.6,98.0,100.0,2.8,33.5,1000.0,26.0,1.0,1,168.31,184.14
2010-07-27,2010,7,27,208,315.1,35.6,27.5,89.7,100.0,1.3,30.0,999.0,26.0,1.0,1,189.43,188.64
2010-07-28,2010,7,28,209,65.69,34.7,28.0,98.0,100.0,2.0,33.0,1000.5,26.0,1.0,1,180.68,185.11
2010-07-29,2010,7,29,210,440.37,36.7,26.8,97.6,100.0,1.1,31.6,1003.1,26.0,1.0,1,231.06,191.77
2010-07-30,2010,7,30,211,457.76,37.6,26.8,95.1,99.1,1.3,33.1,1000.8,26.0,1.0,1,281.79,200.43
2010-07-31,2010,7,31,212,237.86,38.0,28.0,96.4,100.0,2.2,33.7,1000.4,26.0,1.0,1,273.19,206.2
2010-08-01,2010,8,1,213,308.59,38.0,26.2,91.7,100.0,2.8,28.9,1005.7,26.0,1.0,1,303.7,213.89
2010-08-02,2010,8,2,214,36.05,35.8,25.8,93.4,84.7,5.0,27.0,1002.7,26.0,1.0,1,265.92,199.38
2010-08-03,2010,8,3,215,170.42,38.0,25.3,96.7,100.0,2.3,32.7,1003.3,26.0,1.0,1,245.25,203.68
2010-08-04,2010,8,4,216,127.74,35.3,27.9,98.0,100.0,1.4,33.8,1003.7,26.0,1.0,1,254.11,205.23
2010-08-05,2010,8,5,217,227.03,38.0,28.0,98.0,100.0,2.4,32.2,1000.6,26.0,1.0,1,223.64,204.78
2010-08-06,2010,8,6,218,174.81,36.4,26.3,98.0,100.0,2.3,30.4,1003.9,26.0,1.0,1,183.21,205.22
2010-08-07,2010,8,7,219,79.9,36.2,25.6,93.7,100.0,2.3,28.5,1000.7,26.0,1.0,1,160.65,201.05
2010-08-08,2010,8,8,220,51.32,38.0,28.0,92.9,100.0,2.5,27.6,1002.6,26.0,1.0,1,123.9,194.41
2010-08-09,2010,8,9,221,108.51,36.1,26.7,98.0,100.0,4.0,34.6,1001.2,26.0,1.0,1,134.25,186.06
2010-08-10,2010,8,10,222,26.47,38.0,24.4,95.7,79.0,4.9,24.1,1002.6,26.0,1.0,1,113.68,181.56
2010-08-11,2010,8,11,223,47.23,36.0,27.2,96.7,100.0,1.1,28.9,1001.7,26.0,1.0,1,102.18,173.6
2010-08-12,2010,8,12,224,137.59,38.0,27.1,98.0,100.0,2.4,23.9,1002.5,26.0,1.0,1,89.4,177.49
2010-08-13,2010,8,13,225,52.66,36.9,28.0,98.0,100.0,1.1,31.7,1003.3,26.0,1.0,1,71.95,173.64
2010-08-14,2010,8,14,226,62.32,37.6,27.6,98.0,100.0,2.7,32.3,1001.0,26.0,1.0,1,69.44,174.56
2010-08-15,2010,8,15,227,192.04,35.0,27.6,98.0,100.0,2.3,33.8,1003.7,26.0,1.0,1,89.55,170.68
2010-08-16,2010,8,16,228,83.63,33.7,25.5,98.0,100.0,1.3,35.0,1001.6,26.0,1.0,1,85.99,171.52
2010-08-17,2010,8,17,229,73.09,35.0,24.8,98.0,100.0,2.0,32.4,1002.5,26.0,1.0,1,92.65,160.47
2010-08-18,2010,8,18,230,68.45,35.7,27.0,98.0,100.0,2.2,34.3,1000.5,26.0,1.0,1,95.68,157.43
2010-08-19,2010,8,19,231,73.08,35.9,26.4,98.0,100.0,3.7,32.0,1002.0,26.0,1.0,1,86.47,154.29
2010-08-20,2010,8,20,232,139.81,35.4,27.1,98.0,100.0,1.0,32.0,1003.8,26.0,1.0,1,98.92,154.72
2010-08-21,2010,8,21,233,381.15,32.8,26.4,98.0,100.0,2.3,34.1,1002.6,26.0,1.0,1,144.46,164.5
2010-08-22,2010,8,22,234,176.06,35.0,27.9,98.0,100.0,2.4,29.9,1002.2,26.0,1.0,1,142.18,166.94
2010-08-23,2010,8,23,235,354.59,35.9,25.6,94.9,100.0,2.0,35.0,1005.9,26.0,1.0,1,180.89,168.83
2010-08-24,2010,8,24,236,220.2,35.4,26.1,97.9,100.0,2.0,35.0,1001.0,26.0,1.0,1,201.91,173.0
2010-08-25,2010,8,25,237,144.23,35.1,25.2,98.0,100.0,1.4,35.0,1005.7,26.0,1.0,1,212.73,167.79
2010-08-26,2010,8,26,238,65.65,34.9,24.8,98.0,100.0,2.5,31.3,1003.4,26.0,1.0,1,211.67,159.48
2010-08-27,2010,8,27,239,101.79,35.5,27.4,98.0,100.0,1.8,34.3,1005.9,26.0,1.0,1,206.24,160.68
2010-08-28,2010,8,28,240,157.1,33.8,25.6,95.0,100.0,1.7,34.3,1000.7,26.0,1.0,1,174.23,151.24
2010-08-29,2010,8,29,241,128.11,34.9,28.0,98.0,100.0,2.8,32.8,1001.1,26.0,1.0,1,167.38,140.25
2010-08-30,2010,8,30,242,178.17,34.5,24.0,98.0,100.0,2.8,34.7,1004.3,26.0,1.0,1,142.18,138.26
2010-08-31,2010,8,31,243,126.84,33.2,25.6,98.0,100.0,3.1,35.0,1001.1,26.0,1.0,1,128.84,132.2
2010-09-01,2010,9,1,244,131.53,34.7,25.6,98.0,100.0,1.7,26.5,1001.8,26.0,1.0,1,127.03,135.38
2010-09-02,2010,9,2,245,206.66,31.8,26.9,98.0,100.0,3.5,31.2,1007.0,26.0,1.0,1,147.17,136.59
2010-09-03,2010,9,3,246,26.82,33.7,24.2,96.2,99.1,1.4,29.4,998.2,26.0,1.0,1,136.46,133.23
2010-09-04,2010,9,4,247,68.24,35.1,24.5,98.0,100.0,1.7,33.4,1002.2,26.0,1.0,1,123.77,127.93
2010-09-05,2010,9,5,248,261.97,35.1,23.4,98.0,100.0,0.6,28.9,1000.0,26.0,1.0,1,142.89,130.84
2010-09-06,2010,9,6,249,227.67,34.4,26.8,98.0,100.0,1.0,31.4,1004.2,26.0,1.0,1,149.96,135.77
2010-09-07,2010,9,7,250,135.19,34.6,22.9,98.0,100.0,3.1,34.7,1001.1,26.0,1.0,1,151.15,138.56
2010-09-08,2010,9,8,251,17.6,35.1,25.0,92.6,94.9,1.9,22.6,1002.2,26.0,1.0,1,134.88,135.53
2010-09-09,2010,9,9,252,237.62,34.2,27.8,98.0,100.0,2.4,35.0,1004.8,26.0,1.0,1,139.3,142.57
2010-09-10,2010,9,10,253,439.68,35.7,26.1,98.0,100.0,0.7,35.0,1000.8,26.0,1.0,1,198.28,155.65
2010-09-11,2010,9,11,254,23.58,30.6,26.1,98.0,100.0,2.0,27.8,1002.1,26.0,1.0,1,191.9,151.85
2010-09-12,2010,9,12,255,52.8,34.9,26.6,98.0,100.0,0.0,30.8,1000.0,26.0,1.0,1,162.02,151.86
2010-09-13,2010,9,13,256,192.38,30.3,24.7,98.0,100.0,1.4,34.5,998.9,26.0,1.0,1,156.98,156.19
2010-09-14,2010,9,14,257,94.79,32.5,24.6,98.0,100.0,2.5,35.0,998.6,26.0,1.0,1,151.21,152.95
2010-09-15,2010,9,15,258,101.38,34.4,24.3,98.0,100.0,2.8,32.1,998.1,26.0,1.0,1,163.18,153.54
2010-09-16,2010,9,16,259,155.1,34.1,24.1,98.0,100.0,2.4,26.3,998.3,26.0,1.0,1,151.39,156.27
2010-09-17,2010,9,17,260,91.36,31.6,23.4,98.0,100.0,3.5,29.6,1000.1,26.0,1.0,1,101.63,157.04
2010-09-18,2010,9,18,261,64.61,32.8,25.7,98.0,100.0,1.8,30.0,1003.1,26.0,1.0,1,107.49,156.76
2010-09-19,2010,9,19,262,68.16,31.9,23.3,98.0,100.0,2.3,35.0,1000.4,26.0,1.0,1,109.68,154.37
2010-09-20,2010,9,20,263,47.71,33.9,23.5,98.0,100.0,2.0,32.8,1000.8,26.0,1.0,1,89.02,143.25
2010-09-21,2010,9,21,264,40.69,32.4,22.2,98.0,99.0,3.0,25.4,1002.7,26.0,1.0,1,81.29,138.74
2010-09-22,2010,9,22,265,111.1,31.4,24.7,98.0,100.0,2.3,32.2,1003.2,26.0,1.0,1,82.68,130.62
2010-09-23,2010,9,23,266,47.95,32.8,25.5,98.0,100.0,2.1,31.4,1003.4,26.0,1.0,1,67.37,124.88
2010-09-24,2010,9,24,267,59.34,33.0,20.8,98.0,100.0,3.4,31.3,1003.0,26.0,1.0,1,62.79,122.05
2010-09-25,2010,9,25,268,83.7,31.7,25.2,98.0,100.0,1.3,31.3,1004.5,26.0,1.0,1,65.52,122.65
2010-09-26,2010,9,26,269,90.04,32.8,24.2,98.0,100.0,2.6,31.2,1003.2,26.0,1.0,1,68.65,122.26
2010-09-27,2010,9,27,270,138.55,34.1,24.7,98.0,100.0,2.0,32.4,1001.2,26.0,1.0,1,81.62,121.64
2010-09-28,2010,9,28,271,64.15,28.5,23.5,98.0,100.0,0.6,29.4,1006.0,26.0,1.0,1,84.98,119.51
2010-09-29,2010,9,29,272,207.68,33.2,23.7,98.0,100.0,1.9,32.5,1005.9,26.0,1.0,1,98.77,120.5
2010-09-30,2010,9,30,273,50.95,33.5,23.3,98.0,100.0,2.6,31.1,1000.2,26.0,1.0,1,99.2,117.97
2010-10-01,2010,10,1,274,36.66,31.8,21.6,91.3,100.0,1.9,29.0,1003.2,26.0,1.0,1,95.96,114.8
2010-10-02,2010,10,2,275,79.37,30.6,22.6,98.0,100.0,1.0,28.8,1001.6,26.0,1.0,1,95.34,110.56
2010-10-03,2010,10,3,276,34.56,28.6,22.0,98.0,100.0,1.9,28.0,1004.1,26.0,1.0,1,87.42,110.82
2010-10-04,2010,10,4,277,44.8,30.8,23.8,98.0,100.0,0.1,27.6,1003.8,26.0,1.0,1,74.02,110.04
2010-10-05,2010,10,5,278,19.28,30.0,22.1,98.0,100.0,2.5,26.8,998.4,26.0,1.0,1,67.61,101.95
2010-10-06,2010,10,6,279,34.69,28.4,22.9,96.8,96.8,1.2,30.9,1004.8,26.0,1.0,1,42.9,95.52
2010-10-07,2010,10,7,280,31.06,29.4,20.9,96.6,100.0,2.4,29.2,1003.3,26.0,1.0,1,40.06,92.04
2010-10-08,2010,10,8,281,47.26,30.1,24.4,94.7,100.0,2.0,26.2,1004.2,26.0,1.0,1,41.57,93.03
2010-10-09,2010,10,9,282,16.68,30.5,22.4,95.9,98.9,0.3,25.8,1004.9,26.0,1.0,1,32.62,85.67
2010-10-10,2010,10,10,283,39.04,28.4,20.3,94.3,100.0,1.6,31.7,1002.6,26.0,1.0,1,33.26,72.31
2010-10-11,2010,10,11,284,32.83,26.2,23.1,91.5,99.5,1.6,26.2,1003.2,24.3,1.0,1,31.55,72.62
2010-10-12,2010,10,12,285,25.12,29.3,22.1,94.4,100.0,1.1,17.7,1002.9,26.0,1.0,1,32.38,71.7
2010-10-13,2010,10,13,286,58.38,28.1,22.6,98.0,100.0,2.4,33.8,1002.6,26.0,1.0,1,35.77,67.23
2010-10-14,2010,10,14,287,5.59,28.7,25.3,92.3,99.6,0.2,19.8,1002.8,26.0,1.0,1,32.13,64.26
2010-10-15,2010,10,15,288,3.13,26.2,22.8,92.4,85.6,2.3,27.2,1003.9,24.2,1.0,1,25.82,60.98
2010-10-16,2010,10,16,289,22.69,28.6,22.7,97.3,93.8,2.3,24.9,1001.7,26.0,1.0,1,26.68,56.57
2010-10-17,2010,10,17,290,39.5,29.5,20.9,98.0,100.0,3.2,31.6,1006.3,26.0,1.0,1,26.75,54.84
2010-10-18,2010,10,18,291,26.79,28.2,21.3,98.0,100.0,2.7,23.5,1001.2,26.0,1.0,1,25.89,53.58
2010-10-19,2010,10,19,292,26.84,28.9,20.7,98.0,99.3,1.4,25.5,1002.6,26.0,1.0,1,26.13,52.2
2010-10-20,2010,10,20,293,11.28,28.1,19.4,89.7,96.3,1.6,25.5,1003.4,26.0,1.0,1,19.4,50.99
2010-10-21,2010,10,21,294,14.34,25.5,20.4,95.9,89.6,3.9,28.2,1004.0,24.9,1.0,1,20.65,50.11
2010-10-22,2010,10,22,295,16.83,28.4,22.2,95.3,100.0,2.5,26.1,1002.9,26.0,1.0,1,22.61,46.97
2010-10-23,2010,10,23,296,13.99,27.0,21.2,95.9,100.0,1.6,25.3,1006.1,25.6,1.0,1,21.37,45.84
2010-10-24,2010,10,24,297,12.44,26.0,19.2,92.9,100.0,2.4,25.1,1003.9,24.4,1.0,1,17.5,44.27
2010-10-25,2010,10,25,298,18.38,28.9,20.4,91.8,100.0,2.6,21.3,1004.6,26.0,1.0,1,16.3,42.1
2010-10-26,2010,10,26,299,27.36,28.2,19.5,96.7,100.0,1.3,28.9,1002.3,26.0,1.0,1,16.37,40.01
2010-10-27,2010,10,27,300,36.1,26.7,20.9,95.8,98.0,2.1,20.4,998.3,26.0,1.0,1,19.92,36.59
2010-10-28,2010,10,28,301,45.57,27.3,19.4,95.8,86.7,1.6,30.2,1001.0,26.0,1.0,1,24.38,35.97
2010-10-29,2010,10,29,302,17.47,27.6,19.5,98.0,100.0,2.1,18.8,1004.3,26.0,1.0,1,24.47,29.63
2010-10-30,2010,10,30,303,40.89,24.7,18.5,98.0,100.0,1.9,28.0,1003.7,24.0,1.0,1,28.32,29.3
2010-10-31,2010,10,31,304,2.37,25.4,22.0,80.9,100.0,1.4,21.0,1006.5,21.7,1.0,1,26.88,28.15
2010-11-01,2010,11,1,305,34.73,25.3,19.8,84.6,94.4,1.4,25.6,1004.3,22.3,1.0,1,29.21,26.67
2010-11-02,2010,11,2,306,26.64,27.6,19.7,95.6,100.0,0.8,26.7,1002.5,26.0,1.0,1,29.11,26.4
2010-11-03,2010,11,3,307,98.03,29.1,20.1,98.0,100.0,2.8,33.3,1003.7,26.0,1.0,1,37.96,28.18
2010-11-04,2010,11,4,308,2.23,27.5,20.1,88.3,99.7,2.6,23.3,1006.7,25.6,1.0,1,31.77,27.61
2010-11-05,2010,11,5,309,101.17,26.7,18.7,98.0,100.0,3.7,35.0,1005.5,26.0,1.0,1,43.72,29.82
2010-11-06,2010,11,6,310,26.36,24.8,19.7,95.5,100.0,0.7,16.9,1005.6,23.6,1.0,1,41.65,29.67
2010-11-07,2010,11,7,311,18.51,27.3,19.5,90.4,88.8,2.9,28.9,1007.4,26.0,1.0,1,43.95,28.71
2010-11-08,2010,11,8,312,22.03,25.6,20.5,98.0,99.1,1.3,21.0,999.6,26.0,1.0,1,42.14,28.89
2010-11-09,2010,11,9,313,37.17,24.5,20.1,92.3,100.0,0.6,27.7,1001.7,22.5,1.0,1,43.64,28.83
2010-11-10,2010,11,10,314,6.97,27.0,19.1,94.1,82.8,3.7,24.7,1001.3,25.4,1.0,1,30.63,27.96
2010-11-11,2010,11,11,315,19.56,27.7,19.1,95.5,86.8,4.3,25.8,1000.5,26.0,1.0,1,33.11,27.78
2010-11-12,2010,11,12,316,4.93,26.7,18.7,85.4,100.0,1.7,24.3,1006.4,23.7,1.0,1,19.36,26.0
2010-11-13,2010,11,13,317,124.99,29.1,19.0,98.0,100.0,2.1,29.0,1002.3,26.0,1.0,1,33.45,29.98
2010-11-14,2010,11,14,318,19.7,24.3,18.7,91.2,88.1,4.0,23.2,1004.7,23.1,1.0,1,33.62,30.53
2010-11-15,2010,11,15,319,23.38,24.6,18.9,98.0,92.3,2.0,26.2,1001.6,24.3,1.0,1,33.81,30.55
2010-11-16,2010,11,16,320,3.34,23.9,16.9,84.1,70.0,4.0,19.8,1007.0,20.5,1.0,1,28.98,29.35
2010-11-17,2010,11,17,321,32.21,23.7,17.8,97.9,100.0,2.7,27.6,1002.8,24.3,1.0,1,32.59,29.53
